id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
1199;Apartamentos Plaza de Santiago;DemoEM;1199;Este alojamiento forma parte de los hoteles de guardia de la Comunidad de Madrid considerados como servicio esencial según la Orden TMA/305/2020 de 30 de marzo, del Ministerio de Transportes, Movilidad y Agenda Urbana.Este edificio de 45 aparta;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/apartamentos_plaza_santiago_3.jpg;-3.700417400000;40.245518600000;;;Accommodation;Apartahoteles,
1200;Apartahotel TH Las Rozas;DemoEM;1200;Este alojamiento forma parte de los hoteles de guardia de la Comunidad de Madrid considerados como servicio esencial según la Orden TMA/305/2020 de 30 de marzo, del Ministerio de Transportes, Movilidad y Agenda Urbana.Ubicado a 7 km de las Roza;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/th_las_rozas4.png;-3.856662800000;40.484121100000;;;Accommodation;Apartahoteles,
1201;Apartamentos Suites Florida;DemoEM;1201;Este alojamiento forma parte de los hoteles de guardia de la Comunidad de Madrid considerados como servicio esencial según la Orden TMA/305/2020 de 30 de marzo, del Ministerio de Transportes, Movilidad y Agenda Urbana.En un enclave estratégico,;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/apartamentos_suites_florida_1.png;-3.582653300000;40.449062300000;;;Accommodation;
1202;Apartamentos Suites Aeropuerto;DemoEM;1202;Este alojamiento forma parte de los hoteles de guardia de la Comunidad de Madrid considerados como servicio esencial según la Orden TMA/305/2020 de 30 de marzo, del Ministerio de Transportes, Movilidad y Agenda Urbana.&nbsp,En una situación est;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/apartamentos_suites_aeropuerto_1.png;-3.583444300000;40.446415000000;;;Accommodation;
1203;Tryp Madrid Airport Suites;DemoEM;1203;Este alojamiento forma parte de los hoteles de guardia de la Comunidad de Madrid considerados como servicio esencial según la Orden TMA/305/2020 de 30 de marzo, del Ministerio de Transportes, Movilidad y Agenda Urbana.El Complejo TRYP Madrid Ai;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/tryp_5.png;-3.543607400000;40.445569200000;;;Accommodation;Hostales,
1204;Room Mate Macarena;DemoEM;1204;Situado&nbsp,en plena Gran Vía madrileña, y diseñado por el&nbsp, arquitecto y diseñador Tomás Alía, este hotel cuenta con 130 habitaciones, divididas en 5 categorías: standard, standard superior, standard con vistas, superior con vistas y suit;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/room_mate.jpg;-3.706897000000;40.420589000000;;;Accommodation;Hoteles,
1205;Hotel Riu Plaza Espa&ntilde,a;DemoEM;1205;Situado en el emblemático Edificio España, entre la Gran Vía y la calle Princesa, se encuentra este lujoso hotel de cuatro estrellas perteneciente a la cadena hotelera RIU Hotels &amp, Resorts, de 27 plantas y 583 habitaciones, que ofrece unas ;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_riu_10.jpg;-3.711015474118;40.423924002208;;;Accommodation;Hoteles,
1206;Bluesock Madrid;DemoEM;1206;Ubicado en un edificio histórico de la Gran Vía, próximo a la Plaza de Cibeles, este alojamiento del grupo hotelero Carrís ocupa tres plantas que se caracterizan por el diseño y la modernidad. El albergue cuenta con 33 habitaciones, repartidas ;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/bluesock.jpg;-3.697880200000;40.419516700000;;;Accommodation;Albergues,Hostales,
1207;Aloft Gran V&iacute,a Madrid;DemoEM;1207;Perteneciente a la división Aloft Hotels de la cadena hotelera Marriott, este alojamiento de cuatro estrellas está situado junto a la Plaza de Callao y la Gran Vía. Construido en un antiguo edificio de oficinas, el estilo urbano de su arquitect;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/aloft.jpeg;-3.707138700000;40.420307800000;;;Accommodation;Hoteles,
1208;Pestana Plaza Mayor;DemoEM;1208;Situado en la Casa de la Carnicería y en una antigua estación de bomberos, en plena Plaza Mayor, este hotel de lujo de cuatro estrellas ofrece la posibilidad de alojarse en el corazón del Madrid de los Austrias, próximo a los principales monume;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/pestana_plaza_mayor_8.jpg;-3.707053600000;40.414766800000;;;Accommodation;Hoteles,
1209;B&amp,B Hotel Madrid Centro Puerta del Sol;DemoEM;1209;Próximo a la céntrica Puerta del Sol se encuentra este hotel de tres estrellas que dispone de 74 habitaciones con un diseño arquitectónico innovador. Cuenta con un moderno lobby lounge con café e infusiones las 24 horas y wifi gratis. En su azo;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/bb_hotel_madrid_centro_puerta_del_sol_5.jpg;-3.702557900000;40.417564300000;;;Accommodation;Hoteles,
1210;CoolRooms Atocha;DemoEM;1210;Ubicado dentro de una majestuosa Casa Palacio de 1852 del Barrio de las Letras, este hotel de lujo de cuatro estrellas forma parte de la marca española CoolRooms, que nace con la misión de recuperar espacios emblemáticos de las ciudades.El hote;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/coolrooms_atocha.jpg;-3.701095100000;40.413214200000;;;Accommodation;Hoteles,
1211;Heritage Madrid Hotel;DemoEM;1211;Este hotel de cinco estrellas se encuentra ubicado en un edificio declarado como Patrimonio Histórico, en el exclusivo Barrio de Salamanca. Decorado de manera clásica y con un servicio exquisito, forma parte, además, de la prestigiosa asociació;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/heritage_7.jpg;-3.678943800000;40.434877000000;;;Accommodation;Hoteles,
1212;Generator Hostel Madrid;DemoEM;1212;Entre las calles de Silva y San Bernardo, próximo a la Gran Vía, Generator Madrid es un hostal ubicado en un edificio de 1930 que alojó, en su momento, una antigua gasolinera. Cuenta con 5 cinco plantas en las que se ha buscado la conjunción de;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/generator_madrid.jpg;-3.708101900000;40.420798700000;;;Accommodation;Hostales,
1213;Hotel Icon Casona 1900 by Petit Palace;DemoEM;1213;Este hotel boutique, de la cadena Petit Palace, se encuentra situado en un edificio del siglo XIX en el Barrio de Salamanca, uno de los más exclusivos de la ciudad. Cuenta con una decoración que fusiona el art deco y el art noveau, con referenc;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/icon_casona_1900.jpg;-3.685861538827;40.429130941737;;;Accommodation;Hoteles,
1214;Poshtel LaNave;DemoEM;1214;Una antigua nave industrial rehabilitada del centro de Madrid alberga este moderno hostal en el que su propietaria, Elena Alonso, busca que el cliente se sienta como en casa, a través de espacios cómodos, con luz natural y todos los servicios q;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/phostel_lanave_3.jpg;-3.715357600000;40.421914700000;;;Accommodation;Hostales,
1215;NH Collection Madrid Gran V&iacute,a;DemoEM;1215;En pleno corazón de la Gran Vía se encuentra este hotel de la cadena NH, un alojamiento de cuatro estrellas desde el que se puede disfrutar de todo el ocio y gastronomía que ofrece una de las principales arterias de Madrid. Además, está perfect;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/nh_collection_madrid_gran_via.jpg;-3.701277700000;40.419813100000;;;Accommodation;Hoteles,
1216;Barcel&oacute, Imagine;DemoEM;1216;Situado en el antiguo Foxá 32, en la zona norte del Paseo de la Castellana y junto a la estación de Chamartín, este hotel urbano de la cadena Barceló ofrece un alojamiento de cinco estrellas en el que se consigue un perfecto equilibrio entre el;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/barcelo_imagine.jpg;-3.685238510370;40.470196157478;;;Accommodation;Hoteles,
1217;Plaza Espa&ntilde,a Skyline by Bemate;DemoEM;1217;Muy cerca de la Plaza de España y frente al Templo de Debod se encuentra este edificio de apartamentos de 3.500 metros cuadrados perteneciente a la compañía Be Mate, presidida por Kike Sarasola. Construido en 2017, a la vanguardia en diseño y s;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/plaza_de_espana_skyline.jpg;-3.715398000000;40.422468700000;;;Accommodation;Apartahoteles,
1218;Gran Hotel Ingl&eacute,s;DemoEM;1218;Este lujoso hotel de cinco estrellas de la cadena mallorquina de exclusivos hoteles boutique, Hidden Away Hotels, fue el primero que tuvo Madrid en su categoría, cuando abrió en 1886. También fue el primero en contar con un restaurante en su in;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/suite.jpg;-3.699661000000;40.415962500000;;;Accommodation;Hoteles,
1219;VP Plaza Espa&ntilde,a Design;DemoEM;1219;Situado en la Plaza de España, a pocos metros del Palacio Real, la Catedral de la Almudena y el Templo de Debod, este hotel de cinco estrellas de la cadena VP es el buque insignia de la firma hotelera, debido a su exclusivo y contemporáneo dise;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/terraza_ginkgo.jpg;-3.711751553711;40.422704185855;;;Accommodation;Hoteles,
1220;Hotel Dome Madrid;DemoEM;1220;Este hotel de cuatro estrellas se encuentra al norte de Madrid, en la zona de las Tablas, próximo a la zona empresarial de la ciudad, lo que le convierte en un alojamiento perfecto para los ejecutivos que acuden a la capital por motivos de trab;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_dome_11.jpg;-3.678075400000;40.513148500000;;;Accommodation;Hoteles,
1221;Vitium Urban Suites;DemoEM;1221;Este vanguardista y cosmopolita hostal goza de una situación privilegiada, en pleno centro de la ciudad, desde donde poder disfrutar de la mejor oferta de ocio y gastronómica de Madrid. Cada detalle se cuida al máximo en unos espacios acogedore;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/vitium_urban_suites_7.jpg;-3.709642800000;40.422417300000;;;Accommodation;Hostales,
1222;Bungalows Camping Alpha Madrid;DemoEM;1222;Situado a 12 kilómetros del centro de Madrid se encuentra este camping, vecino del famoso Cerro de los Ángeles (centro geográfico de la Península Ibérica), desde el que se puede disfrutar de unas buenas vistas del skyline madrileño.El camping c;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/camping_alpha.jpg;-3.688960075378;40.317133566771;;;Accommodation;Camping,
1223;Hyatt Centric Gran V&iacute,a Madrid;DemoEM;1223;Este hotel de cinco estrellas, inaugurado en diciembre de 2017, se suma a la gran oferta hotelera de la Gran Vía madrileña. El establecimiento aspira a convertirse en el buque insignia de la firma estadounidense en Europa.El hotel se encuentra ;http://www.esmadrid.com/sites/default/files/recursosturisticos/restaurantes/hyatt_centric_gran_via_3.jpg;-3.703756100000;40.419988600000;;;Accommodation;Hoteles,
1224;La Casa de los Horrores;DemoEM;1224;Pasar miedo cerca de Madrid es posible gracias a esta casa rural temática próxima a la localidad de Aranjuez, situada en mitad del campo, en la que un mundo lleno de terror, sustos y sorpresas esperan a los visitantes que se atrevan a alojarse ;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/la_casa_de_los_horrores_2.jpeg;-3.786463737488;39.938723048330;;;Accommodation;
1225;Axel Hotel Madrid;DemoEM;1225;El popular Barrio de las Letras acoge este hotel de la cadena Axel, situado en la calle Atocha. Un alojamiento con estilo, diseño, confort y ambiente cosmopolita, orientado al público gay pero con un marcado espíritu heterofriendly y urbano.Sus;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_axel_madrid.jpg;-3.700584769249;40.413361264672;;;Accommodation;Hoteles,
1226;Hotel C&iacute,rculo Gran V&iacute,a, Autograph Collection;DemoEM;1226;Este lujoso hotel de cinco estrellas, exclusivo para adultos, se integra en el edificio del Casino Gran Vía Madrid, antigua sede del Círculo Mercantil e Industrial de la ciudad. Situado en pleno centro de la capital, supone la&nbsp,tercera inco;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_circulo_gran_via_autograph_collection_6.jpg;-3.700832200000;40.420109700000;;;Accommodation;Hoteles,
1227;Barcel&oacute, Torre de Madrid;DemoEM;1227;Situado en la Torre de Madrid, en la Plaza de España, este moderno hotel de cinco estrellas cuenta con una de las ubicaciones más privilegiadas de la ciudad, céntrica como pocas y con excelentes vistas tanto de la Gran Vía como del Palacio Real;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/barcelo-torre3.jpg;-3.712326200000;40.424369600000;;;Accommodation;Hoteles,
1228;Ibis Madrid Centro Las Ventas;DemoEM;1228;Al lado de la calle de Alcalá y frente al coso taurino madrileño, se encuentra este hotel del grupo Ibis. Un alojamiento perfecto para el turista gracias a su buena comunicacion con medios de transporte públicos (metro y autobuses) y a la cerca;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/ventas5.jpg;-3.664230108261;40.430615637390;;;Accommodation;Hoteles,
1229;The Walt Madrid;DemoEM;1229;Situado en el corazón de Madrid y a tan sólo 150 metros de la Gran Vía, The Walt Madrid es un cómodo Bed &amp,Breakfast urbano que se caracteriza por su servicio y hospitalidad.Cuenta con 30 habitaciones, algunas con terrazas privadas, todas el;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/_dsc6422.jpg;-3.702924996615;40.421159972462;;;Accommodation;Hostales,
1230;DoubleTree by Hilton Madrid - Prado;DemoEM;1230;DoubleTree es una de las marcas más importantes del grupo Hilton, que se instala en Madrid con este hotel en pleno Barrio de las Letras, a pocos metros de la estación de trenes de Atocha. El hotel combina el encanto de un edificio histórico con;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/doubletree4.jpg;-3.696794600000;40.415170200000;;;Accommodation;Hoteles,
1231;T&oacute,tem Madrid;DemoEM;1231;En pleno corazón de Madrid, rodeado de las boutiques más refinadas y los grandes nombres de la moda, nace TÓTEM Madrid combinando la sofisticación y el dinamismo de la zona.Las habitaciones, situadas alrededor del patio del hotel, están destina;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/totem3.jpg;-3.685430288315;40.426438239124;;;Accommodation;Hoteles,
1232;Vincci The Mint;DemoEM;1232;En plena Gran Vía madrileña se encuentra este&nbsp,hotel de 4 estrellas, un establecimiento que&nbsp,ofrece al visitante un concepto innovador y vanguardista liderado por el afamado interiorista Jaime Beriestain, quien ha respetado la esencia d;http://www.esmadrid.com/sites/default/files/recursosturisticos/infoturistica/mint6.jpg;-3.698562600000;40.419578500000;;;Accommodation;Hoteles,
1233;Only You Hotel Atocha;DemoEM;1233;Ubicado&nbsp,frente a la estación de trenes&nbsp,Madrid Puerta de Atocha, este hotel se encuentra a unos minutos del Paseo del Arte, con museos como el Thyssen-Bornemisza, el Prado, el Reina Sofía o&nbsp,el CaixaForum, y muy próximo a diferente;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel-atocha-08.jpg;-3.688120000000;40.407290000000;;;Accommodation;Hoteles,
1234;Eurostars Central;DemoEM;1234;El Hotel Eurostars Central es un alojamiento&nbsp,de vanguardia, diseño y con todos los servicios. Situado en el centro neurálgico de la vida madrileña, queda rodeado por las dinámicas zonas de Tribunal, Malasaña, Chueca y Chamberí.Abierto en m;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/execentral3.jpg;-3.698533300000;40.427073500000;;;Accommodation;Hoteles,
1235;Novotel Madrid Center;DemoEM;1235;Este hotel, situado en el Barrio de Salamanca, a muy pocos minutos del Parque de El Retiro, es el más grande del mundo del grupo Novotel, así como es uno de&nbsp,los de mayor capacidad de Madrid en cuanto a la celebración de eventos. Cuenta con;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/novotel_madrid_center_0.jpg;-3.672437667847;40.422072723627;;;Accommodation;Hoteles,
1236;Dear Hotel;DemoEM;1236;Este hotel de cuatro estrellas se encuentra situado a pocos metros de la Plaza de&nbsp,España, en pleno corazón de la ciudad. Se sitúa en&nbsp,un edificio histórico de 1945, completamente&nbsp,reformado, con un&nbsp,estilo atemporal que combina;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/dear1.jpg;-3.710468709469;40.423357088519;;;Accommodation;Hoteles,
1237;Castilla II;DemoEM;1237;El&nbsp,Hostal Castilla II&nbsp,es un&nbsp,hostal tranquilo en el centro de Madrid, ubicado en un edificio histórico totalmente reformado, junto a la&nbsp,Puerta del Sol. Gracias a su&nbsp,privilegiada situación, los viajeros descubrirán la ciu;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/castilla_ii-5.jpg;-3.704983592033;40.415797564532;;;Accommodation;Hostales,
1238;DormirDcine;DemoEM;1238;Este establecimiento ofrece un nuevo concepto de alojamiento cultural en pleno barrio de Salamanca, una zona perfecta para disfrutar de&nbsp,las compras, el ocio y la restauración. Con un total de 85 habitaciones,&nbsp,todas ellas&nbsp,han sido;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/dc3_1423211741.019.jpg;-3.679371900000;40.436320100000;;;Accommodation;Hoteles,
1239;NH Madrid Alonso Mart&iacute,nez;DemoEM;1239;El hotel NH Madrid Alonso Martínez, antes conocido como NH Embajada, ha sido renovado en su totalidad en 2014. Un establecimiento de tres estrellas que combina el diseño, la elegancia y la funcionalidad de su interior con una preciosa fachada d;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/nh7_1416311456.565.jpg;-3.696223497391;40.428725019095;;;Accommodation;Hoteles,
1240;The Hat;DemoEM;1240;Con las comodidades de un hotel y la cercanía de un hostel, The Hat ofrece un nuevo concepto de alojamiento en una de las zonas más céntricas y castizas de la ciudad. Ubicado en un palacete del siglo XIX rehabilitado, sus 42 habitaciones, que s;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/portada_1416304744.971.jpg;-3.707070350647;40.414312922895;;;Accommodation;Albergues,
1241;URSO Hotel &amp, Spa Madrid;DemoEM;1241;Reabierto&nbsp,con todas&nbsp,las medidas de salud y seguridad en cumplimiento de las directrices de las autoridades españolas y la Organización Mundial de la Salud.Este hotel boutique de 5 estrellas está situado en el animado barrio de Chueca.;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_urso_0.jpg;-3.698079586029;40.427005857836;;;Accommodation;Hoteles,
1242;One Shot 04;DemoEM;1242;El hotel está situado en el Barrio de Salamanca, en la Milla de Oro Madrileña, a tan solo unos minutos del Paseo&nbsp,de Recoletos, del Parque del Retiro y de la calle Serrano, con sus firmas de lujo de diseñadores nacionales e internacionales.;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/one_shot_04.jpg;-3.691336512566;40.420925146334;;;Accommodation;Hoteles,
1243;Hotel Indigo;DemoEM;1243;El diseño de este hotel boutique está inspirado en la Gran Vía. Una calle con mucha historia que ha sido escenario de muchas películas, protestas, canciones etc. El hotel ha querido reflejar esta intensa vida en sus paredes y habitaciones. Y es;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_indigo_gran_via_10.png;-3.707402944565;40.420706655201;;;Accommodation;Hoteles,
1244;One Shot Luchana 22;DemoEM;1244;Este hotel boutique&nbsp,está ubicado en el histórico Palacio de Luchana, construido en el año 1915 por el arquitecto madrileño Jesús Carrasco-Muñoz y Encina, en pleno corazón del castizo Barrio de Chamberí, junto a la Plaza de Olavide y a&nbsp;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/one_shot_luchana_22_2.jpg;-3.700126111507;40.430221592821;;;Accommodation;Hoteles,
1245;One Shot Prado 23;DemoEM;1245;Ubicado en el Barrio de las Letras, el hotel One Shot Prado 23 nace con la vocación de combinar en su edificio los concepto de cultura, belleza y arte. Al cuidado interiorismo del estudio Las2Mercedes, este hotel cuenta con exposiciones de dife;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/one1_1418296741.606.jpg;-3.698133400000;40.415108000000;;;Accommodation;Hoteles,
1246;Safestay Madrid;DemoEM;1246;Los albergues y hostales van asociados a veces con adjetivos como sucios o incómodos. En Safestay&nbsp,se han propuesto dar con la combinación ganadora: una mezcla de hotel y albergue donde ofrecen lo mejor de cada uno. Limpieza, comodidad y de;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/uhostel2_1397468832.109.jpg;-3.698248565197;40.428008366952;;;Accommodation;Hostales,
1247;La posada de El Chafl&aacute,n;DemoEM;1247;Habitaciones funcionales, un servicio basado en la cercanía y una cocina de producto, definen el nuevo proyecto del chef Juan Pablo Felipe, una propuesta económica, sostenible y original, al más puro estilo de los hostels que triunfan en Lon;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/laposadadelchaflan4_1397161950.336.png;-3.674466400000;40.466872400000;;;Accommodation;Hoteles,
1248;Senator Barajas;DemoEM;1248;Muy cerca del aeropuerto Adolfo Suárez Madrid-Barajas, la cadena Senator&nbsp,tiene este confortable hotel, perfecto para el viajero de negocios.&nbsp,Se trata de un&nbsp,hotel de 4 estrellas situado junto al aeropuerto de Adolfo Suárez Madrid-;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/senator_2.jpg;-3.582505881786;40.458780778228;;;Accommodation;Hoteles,
1249;NH Collection Madrid Suecia;DemoEM;1249;Este hotel se encuentra ubicado en pleno centro de Madrid, junto al histórico Círculo de Bellas Artes, a pocos metros de las calles Alcalá y Gran Vía, alzándose en el completamente reformado Hotel NH Madrid Suecia, que fue hogar de Ernest ;http://www.esmadrid.com/sites/default/files/widgets/items/images/casa_suecia.jpg;-3.696282505989;40.417817196366;;;Accommodation;Hoteles,
1250;Exe Moncloa;DemoEM;1250;Situado a pocos minutos del Parque del Oeste y de la calle Princesa, el Exe Moncloa destaca por la modernidad y funcionalidad de sus espacios. El hotel cuenta con&nbsp,161 habitaciones amplias, modernas y luminosas, equipadas con TV de plasma, ;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/exe3_1416315229.444.jpg;-3.717543500000;40.433731700000;;;Accommodation;Hoteles,
1251;Only You Boutique Hotel Madrid;DemoEM;1251;Only You Boutique Hotel Madrid&nbsp,es una sorprendente combinación de hotel boutique y la tendencia actual de establecimientos lifestyle. Situado en un histórico palacete del siglo XIX en pleno corazón de Madrid, cuenta con 70 habitaciones,;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/only6_1416312802.745.jpg;-3.695704500000;40.422220900000;;;Accommodation;Hoteles,
1252;Hotel Travelodge Madrid Alcal&aacute,;DemoEM;1252;Hotel moderno y funcional &nbsp,ubicado junto a la&nbsp,Calle Alcalá, al Centro de Congresos y Convenciones (IFEMA) y al aeropuerto de Madrid-Barajas&nbsp,Adolfo Suárez. Está perfectamente comunicado con el centro a través del transporte públic;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/hotel_travelodge_3.jpg;-3.631172000000;40.437075200000;;;Accommodation;Hoteles,
1253;Holiday Inn Madrid - Calle Alcal&aacute,;DemoEM;1253;Este hotel está situado en la conocida calle de Alcalá,&nbsp,a tan solo 15 minutos en metro del centro de Madrid y de todas sus famosas atracciones turísticas. Dispone de 261 habitaciones, incluyendo habitaciones con una o dos camas, ejecutivas;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/holiday_inn_madrid_alcala_3.jpg;-3.632080600000;40.439347800000;;;Accommodation;Hoteles,
1254;Eurostars Plaza Mayor;DemoEM;1254;En pleno centro de Madrid, a 300 metros de la Plaza Mayor y de la Puerta del Sol, allí donde la capital muestra su lado más tradicional, asoma un nuevo hotel de diseño atrevido. El Eurostars Plaza Mayor está ubicado en el local que fue anti;http://www.esmadrid.com/sites/default/files/recursosturisticos/alojamientos/plaza4_1416314472.711.jpg;-3.703946300000;40.413030900000;;;Accommodation;Hoteles,
